order_id,order_date,product_line,units,order_value,country,fulfillment_center,carrier,promo_type,shipping_cost,delivery_days,promised_days,late_delivery,returned,return_reason
ORD000990,2025-05-30,Signature Hoodie,2,151.3,United States,3PL_Central,Carrier_C,holiday_sale,6.13,4.2,5,False,False,none
ORD000991,2025-04-26,Cloud Sweatpants,2,156.0,United States,3PL_West,Carrier_A,none,5.5,3.5,5,False,False,none
ORD000992,2025-05-21,Zip Hoodie,1,81.6,United States,3PL_East,Carrier_A,product_launch,6.13,5.2,5,True,False,none
ORD000993,2025-05-30,Signature Hoodie,1,80.1,United States,3PL_West,Carrier_B,holiday_sale,6.41,6.5,5,True,False,none
ORD000994,2025-02-12,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_B,none,8.63,2.7,5,False,False,none
ORD000995,2025-06-19,Lounge Set,1,142.0,United States,3PL_West,Carrier_B,none,7.23,4.0,5,False,False,none
ORD000996,2025-03-22,Signature Hoodie,3,267.0,United States,3PL_West,Carrier_A,none,7.02,4.9,5,False,False,none
ORD000997,2025-04-29,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,4.45,3.2,5,False,False,none
ORD000998,2025-01-01,Signature Hoodie,1,89.0,United Kingdom,3PL_International,Passport_Global,none,17.37,4.8,9,False,False,none
ORD000999,2025-06-29,Weighted Tee,1,48.6,Germany,3PL_International,Passport_Global,product_launch,18.11,4.9,9,False,False,none
ORD001000,2025-02-26,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_B,none,6.16,2.6,5,False,True,late_delivery
ORD001001,2025-01-13,Cloud Sweatpants,3,210.6,United States,3PL_West,Carrier_B,email_drop,8.33,4.0,5,False,False,none
ORD001002,2025-03-25,Lounge Set,2,255.6,United States,3PL_Central,Carrier_B,email_drop,6.28,2.7,5,False,False,none
ORD001003,2025-01-26,Zip Hoodie,2,172.8,United States,3PL_Central,Carrier_A,email_drop,7.45,6.2,5,True,False,none
ORD001004,2025-01-31,Lounge Set,4,568.0,United States,3PL_Central,Carrier_C,none,8.43,4.6,5,False,False,none
ORD001005,2025-04-27,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_A,none,7.73,3.0,5,False,True,duplicate_order
ORD001006,2025-03-15,Lounge Set,1,127.8,United States,3PL_East,Carrier_A,email_drop,6.26,4.6,5,False,False,none
ORD001007,2025-06-19,Zip Hoodie,4,384.0,United States,3PL_West,Carrier_C,none,7.24,3.7,5,False,True,quality_issue
ORD001008,2025-03-04,Signature Hoodie,2,178.0,United States,3PL_Central,Carrier_D,none,7.96,4.6,5,False,False,none
ORD001009,2025-05-16,Signature Hoodie,2,151.3,United States,3PL_West,Carrier_D,email_drop,7.75,3.0,5,False,False,none
ORD001010,2025-03-26,Signature Hoodie,1,89.0,United Kingdom,3PL_International,Passport_Global,none,19.5,4.8,9,False,False,none
ORD001011,2025-05-03,Cloud Sweatpants,3,234.0,United States,3PL_West,Carrier_A,none,6.95,5.3,5,True,False,none
ORD001012,2025-04-21,Weighted Tee,2,108.0,United States,3PL_East,Carrier_C,none,4.75,4.9,5,False,False,none
ORD001013,2025-03-28,Zip Hoodie,1,96.0,United States,3PL_Central,Carrier_C,none,6.21,5.1,5,True,True,late_delivery
ORD001014,2025-06-23,Lounge Set,2,255.6,United States,3PL_Central,Carrier_D,influencer_drop,6.05,6.6,5,True,False,none
ORD001015,2025-03-08,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_B,none,5.12,3.4,5,False,False,none
ORD001016,2025-02-05,Lounge Set,1,120.7,United States,3PL_West,Carrier_B,product_launch,6.05,6.0,5,True,False,none
ORD001017,2025-05-07,Zip Hoodie,1,81.6,United Kingdom,3PL_International,Passport_Global,holiday_sale,17.5,6.1,9,False,False,none
ORD001018,2025-06-07,Signature Hoodie,3,267.0,Australia,3PL_International,Passport_Global,none,21.25,3.9,9,False,False,none
ORD001019,2025-01-09,Cloud Sweatpants,3,234.0,United States,3PL_East,Carrier_C,none,8.02,2.7,5,False,False,none
ORD001020,2025-03-24,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_D,none,6.48,4.6,5,False,False,none
ORD001021,2025-06-14,Signature Hoodie,4,302.6,United States,3PL_West,Carrier_B,holiday_sale,9.03,3.8,5,False,False,none
ORD001022,2025-05-21,Signature Hoodie,3,240.3,United Kingdom,3PL_International,Passport_Global,email_drop,21.51,1.6,9,False,False,none
ORD001023,2025-06-29,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_B,none,6.76,4.2,5,False,False,none
ORD001024,2025-04-07,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_A,none,5.83,4.2,5,False,False,none
ORD001025,2025-05-03,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_D,none,7.58,3.5,5,False,False,none
ORD001026,2025-03-02,Lounge Set,2,284.0,United States,3PL_East,Carrier_A,none,5.98,2.6,5,False,False,none
ORD001027,2025-06-22,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_A,none,5.23,4.9,5,False,False,none
ORD001028,2025-03-11,Lounge Set,1,142.0,Canada,3PL_International,Passport_Global,none,18.12,5.6,9,False,False,none
ORD001029,2025-05-19,Signature Hoodie,1,71.2,United States,3PL_East,Carrier_B,influencer_drop,6.57,2.2,5,False,False,none
ORD001030,2025-03-17,Weighted Tee,2,108.0,United States,3PL_West,Carrier_C,none,7.04,4.4,5,False,False,none
ORD001031,2025-04-13,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_B,none,5.49,6.2,5,True,True,changed_mind
ORD001032,2025-05-15,Lounge Set,1,127.8,United States,3PL_West,Carrier_D,email_drop,7.55,4.2,5,False,False,none
ORD001033,2025-04-03,Cloud Sweatpants,2,124.8,United States,3PL_East,Carrier_B,product_launch,7.32,4.3,5,False,False,none
ORD001034,2025-06-16,Zip Hoodie,2,192.0,Canada,3PL_International,Passport_Global,none,19.92,4.7,9,False,False,none
ORD001035,2025-03-20,Signature Hoodie,2,151.3,United States,3PL_West,Carrier_A,holiday_sale,7.06,4.3,5,False,False,none
ORD001036,2025-04-30,Cloud Sweatpants,1,78.0,Australia,3PL_International,Passport_Global,none,18.02,5.0,9,False,False,none
ORD001037,2025-03-08,Zip Hoodie,1,81.6,United States,3PL_East,Carrier_B,holiday_sale,4.91,3.7,5,False,False,none
ORD001038,2025-03-18,Signature Hoodie,1,89.0,Canada,3PL_International,Passport_Global,none,17.67,3.7,9,False,False,none
ORD001039,2025-03-23,Signature Hoodie,3,226.95,United Kingdom,3PL_International,Passport_Global,email_drop,20.91,4.1,9,False,False,none
ORD001040,2025-01-26,Lounge Set,3,426.0,United States,3PL_Central,Carrier_A,none,7.04,2.4,5,False,False,none
ORD001041,2025-01-19,Signature Hoodie,4,284.8,Australia,3PL_International,Passport_Global,product_launch,20.56,5.7,9,False,True,late_delivery
ORD001042,2025-05-04,Zip Hoodie,2,163.2,United States,3PL_East,Carrier_C,product_launch,7.14,7.1,5,True,False,none
ORD001043,2025-05-02,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,5.72,3.2,5,False,False,none
ORD001044,2025-05-04,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_A,none,7.74,5.2,5,True,False,none
ORD001045,2025-01-04,Signature Hoodie,3,267.0,United States,3PL_West,Carrier_B,none,8.44,4.7,5,False,False,none
ORD001046,2025-03-06,Cloud Sweatpants,2,156.0,United States,3PL_West,Carrier_D,none,7.92,3.9,5,False,False,none
ORD001047,2025-02-09,Lounge Set,2,241.4,United Kingdom,3PL_International,Passport_Global,email_drop,20.2,4.1,9,False,False,none
ORD001048,2025-05-27,Lounge Set,2,255.6,Australia,3PL_International,Passport_Global,email_drop,19.21,6.1,9,False,False,none
ORD001049,2025-06-09,Signature Hoodie,2,178.0,United States,3PL_Central,Carrier_B,none,7.13,6.1,5,True,False,none
ORD001050,2025-02-19,Signature Hoodie,4,356.0,Canada,3PL_International,Passport_Global,none,20.99,6.2,9,False,False,none
ORD001051,2025-05-04,Lounge Set,2,255.6,Canada,3PL_International,Passport_Global,holiday_sale,19.38,5.9,9,False,False,none
ORD001052,2025-01-26,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_D,none,6.8,4.4,5,False,False,none
ORD001053,2025-02-25,Signature Hoodie,3,213.6,United States,3PL_West,Carrier_C,email_drop,6.02,2.9,5,False,False,none
ORD001054,2025-01-28,Cloud Sweatpants,4,312.0,United States,3PL_East,Carrier_C,none,10.32,4.4,5,False,False,none
ORD001055,2025-02-26,Lounge Set,3,426.0,United States,3PL_East,Carrier_D,none,8.83,4.4,5,False,False,none
ORD001056,2025-05-06,Signature Hoodie,4,356.0,Canada,3PL_International,Passport_Global,none,20.82,4.8,9,False,False,none
ORD001057,2025-06-17,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_D,none,6.72,3.0,5,False,False,none
ORD001058,2025-02-10,Weighted Tee,1,43.2,Canada,3PL_International,Passport_Global,email_drop,19.28,4.8,9,False,False,none
ORD001059,2025-04-09,Weighted Tee,1,54.0,Australia,3PL_International,Passport_Global,none,18.21,7.1,9,False,False,none
ORD001060,2025-05-11,Zip Hoodie,1,76.8,United States,3PL_West,Carrier_D,email_drop,7.73,3.2,5,False,False,none
ORD001061,2025-06-23,Zip Hoodie,3,244.8,Canada,3PL_International,Passport_Global,email_drop,20.9,5.3,9,False,False,none
ORD001062,2025-04-23,Weighted Tee,2,108.0,United States,3PL_East,Carrier_A,none,7.18,1.0,5,False,False,none
ORD001063,2025-02-21,Zip Hoodie,1,96.0,United States,3PL_Central,Carrier_A,none,5.6,4.0,5,False,False,none
ORD001064,2025-04-26,Lounge Set,3,340.8,United States,3PL_East,Carrier_C,email_drop,7.88,4.3,5,False,False,none
ORD001065,2025-03-05,Cloud Sweatpants,1,66.3,Australia,3PL_International,Passport_Global,email_drop,19.03,6.0,9,False,False,none
ORD001066,2025-06-27,Signature Hoodie,1,89.0,Canada,3PL_International,Passport_Global,none,16.86,5.3,9,False,False,none
ORD001067,2025-03-16,Lounge Set,2,284.0,United States,3PL_West,Carrier_A,none,5.87,3.2,5,False,False,none
ORD001068,2025-05-08,Zip Hoodie,1,76.8,United States,3PL_East,Carrier_A,influencer_drop,5.95,3.1,5,False,False,none
ORD001069,2025-01-05,Signature Hoodie,4,356.0,United States,3PL_West,Carrier_A,none,9.14,5.6,5,True,False,none
ORD001070,2025-03-16,Zip Hoodie,1,86.4,United Kingdom,3PL_International,Passport_Global,email_drop,17.55,3.3,9,False,False,none
ORD001071,2025-06-12,Lounge Set,1,142.0,Australia,3PL_International,Passport_Global,none,19.73,4.1,9,False,False,none
ORD001072,2025-04-23,Signature Hoodie,3,240.3,Germany,3PL_International,Passport_Global,email_drop,19.18,2.9,9,False,False,none
ORD001073,2025-03-23,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_D,none,7.26,3.3,5,False,False,none
ORD001074,2025-06-21,Signature Hoodie,3,226.95,United States,3PL_Central,Carrier_B,email_drop,7.95,5.8,5,True,False,none
ORD001075,2025-06-08,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_D,none,8.05,4.1,5,False,False,none
ORD001076,2025-03-05,Weighted Tee,1,54.0,United States,3PL_East,Carrier_A,none,4.89,4.9,5,False,False,none
ORD001077,2025-04-10,Lounge Set,2,284.0,United States,3PL_West,Carrier_B,none,6.33,2.2,5,False,False,none
ORD001078,2025-03-30,Lounge Set,2,227.2,United Kingdom,3PL_International,Passport_Global,email_drop,20.24,3.6,9,False,False,none
ORD001079,2025-04-27,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_D,none,6.91,2.3,5,False,False,none
ORD001080,2025-03-07,Cloud Sweatpants,3,234.0,Australia,3PL_International,Passport_Global,none,20.43,6.8,9,False,False,none
ORD001081,2025-02-19,Zip Hoodie,4,326.4,United States,3PL_West,Carrier_D,email_drop,10.18,4.1,5,False,False,none
ORD001082,2025-06-17,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_A,none,9.44,3.1,5,False,False,none
ORD001083,2025-06-19,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_A,none,6.28,4.5,5,False,False,none
ORD001084,2025-06-07,Cloud Sweatpants,1,70.2,United States,3PL_Central,Carrier_D,influencer_drop,7.06,4.4,5,False,False,none
ORD001085,2025-06-27,Cloud Sweatpants,3,198.9,United States,3PL_East,Carrier_B,influencer_drop,8.27,6.3,5,True,False,none
ORD001086,2025-05-20,Cloud Sweatpants,1,66.3,United States,3PL_East,Carrier_A,holiday_sale,5.31,7.4,5,True,True,changed_mind
ORD001087,2025-05-24,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_A,none,6.59,4.5,5,False,False,none
ORD001088,2025-05-24,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_C,none,5.76,5.1,5,True,False,none
ORD001089,2025-03-29,Signature Hoodie,1,80.1,United Kingdom,3PL_International,Passport_Global,influencer_drop,18.05,4.4,9,False,False,none
ORD001090,2025-03-25,Cloud Sweatpants,2,156.0,Germany,3PL_International,Passport_Global,none,19.14,5.1,9,False,False,none
ORD001091,2025-02-18,Signature Hoodie,1,75.65,United States,3PL_East,Carrier_A,email_drop,4.22,1.6,5,False,False,none
ORD001092,2025-04-30,Lounge Set,1,142.0,United States,3PL_Central,Carrier_A,none,4.41,2.3,5,False,False,none
ORD001093,2025-02-28,Signature Hoodie,2,142.4,United States,3PL_Central,Carrier_B,holiday_sale,5.17,3.7,5,False,False,none
ORD001094,2025-02-21,Lounge Set,1,127.8,United States,3PL_East,Carrier_A,email_drop,4.28,3.5,5,False,True,changed_mind
ORD001095,2025-04-18,Signature Hoodie,1,89.0,Australia,3PL_International,Passport_Global,none,18.17,5.0,9,False,False,none
ORD001096,2025-03-18,Lounge Set,3,426.0,United States,3PL_East,Carrier_A,none,7.42,4.5,5,False,False,none
ORD001097,2025-02-14,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_C,none,6.04,4.6,5,False,False,none
ORD001098,2025-06-03,Weighted Tee,2,108.0,United States,3PL_West,Carrier_B,none,7.99,5.0,5,False,False,none
ORD001099,2025-06-09,Lounge Set,1,120.7,United States,3PL_West,Carrier_B,email_drop,6.36,3.3,5,False,False,none
ORD001100,2025-02-03,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_B,none,4.13,2.4,5,False,False,none
ORD001101,2025-01-02,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,4.71,6.1,5,True,False,none
ORD001102,2025-03-07,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_A,none,4.64,3.2,5,False,False,none
ORD001103,2025-05-31,Signature Hoodie,2,160.2,United Kingdom,3PL_International,Passport_Global,email_drop,19.0,4.1,9,False,False,none
ORD001104,2025-06-06,Lounge Set,1,142.0,United States,3PL_West,Carrier_B,none,4.37,4.5,5,False,False,none
ORD001105,2025-01-28,Lounge Set,4,568.0,United States,3PL_Central,Carrier_A,none,8.31,3.9,5,False,False,none
ORD001106,2025-05-26,Signature Hoodie,1,80.1,United States,3PL_West,Carrier_C,product_launch,5.73,3.4,5,False,False,none
ORD001107,2025-01-24,Zip Hoodie,3,288.0,United States,3PL_East,Carrier_B,none,7.59,5.4,5,True,False,none
ORD001108,2025-03-15,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_A,none,4.35,2.8,5,False,False,none
ORD001109,2025-06-30,Zip Hoodie,2,153.6,United States,3PL_East,Carrier_A,product_launch,6.63,6.3,5,True,False,none
ORD001110,2025-02-08,Zip Hoodie,1,96.0,United States,3PL_Central,Carrier_A,none,5.5,3.5,5,False,False,none
ORD001111,2025-01-31,Cloud Sweatpants,2,140.4,United States,3PL_East,Carrier_A,product_launch,6.72,5.5,5,True,False,none
ORD001112,2025-03-20,Lounge Set,1,127.8,United States,3PL_East,Carrier_B,email_drop,4.27,5.3,5,True,False,none
ORD001113,2025-04-25,Signature Hoodie,3,240.3,United States,3PL_Central,Carrier_A,email_drop,8.48,3.2,5,False,False,none
ORD001114,2025-06-20,Lounge Set,4,568.0,United States,3PL_West,Carrier_B,none,8.45,3.8,5,False,False,none
ORD001115,2025-06-28,Zip Hoodie,1,96.0,United States,3PL_Central,Carrier_A,none,4.48,6.1,5,True,False,none
ORD001116,2025-01-14,Signature Hoodie,4,356.0,United States,3PL_West,Carrier_D,none,10.71,5.8,5,True,False,none
ORD001117,2025-01-28,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_B,none,7.08,5.4,5,True,False,none
ORD001118,2025-05-29,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_C,none,5.88,4.5,5,False,True,quality_issue
ORD001119,2025-02-24,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_B,none,6.43,4.9,5,False,False,none
ORD001120,2025-06-13,Lounge Set,2,227.2,United States,3PL_West,Carrier_A,email_drop,6.04,3.4,5,False,False,none
ORD001121,2025-05-04,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_B,none,5.25,6.9,5,True,True,changed_mind
ORD001122,2025-01-23,Signature Hoodie,1,71.2,United States,3PL_East,Carrier_B,email_drop,5.14,3.8,5,False,False,none
ORD001123,2025-06-05,Cloud Sweatpants,2,140.4,United States,3PL_East,Carrier_B,product_launch,4.29,4.6,5,False,False,none
ORD001124,2025-02-05,Signature Hoodie,3,226.95,United States,3PL_West,Carrier_D,email_drop,8.83,3.7,5,False,False,none
ORD001125,2025-03-20,Signature Hoodie,1,75.65,United States,3PL_East,Carrier_A,influencer_drop,5.13,1.9,5,False,False,none
ORD001126,2025-04-11,Zip Hoodie,4,345.6,United States,3PL_West,Carrier_A,email_drop,8.46,3.6,5,False,False,none
ORD001127,2025-04-01,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_C,none,6.96,2.9,5,False,False,none
ORD001128,2025-05-08,Lounge Set,2,284.0,United States,3PL_Central,Carrier_A,none,6.53,2.0,5,False,False,none
ORD001129,2025-05-02,Cloud Sweatpants,1,70.2,United States,3PL_West,Carrier_C,product_launch,5.76,3.4,5,False,False,none
ORD001130,2025-06-29,Zip Hoodie,2,172.8,United States,3PL_East,Carrier_C,email_drop,6.77,3.6,5,False,True,changed_mind
ORD001131,2025-06-30,Cloud Sweatpants,2,124.8,United States,3PL_West,Carrier_C,influencer_drop,5.36,4.7,5,False,False,none
ORD001132,2025-04-04,Signature Hoodie,1,75.65,United Kingdom,3PL_International,Passport_Global,product_launch,18.28,5.7,9,False,False,none
ORD001133,2025-01-19,Cloud Sweatpants,3,234.0,United States,3PL_West,Carrier_A,none,7.27,2.5,5,False,False,none
ORD001134,2025-05-17,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_B,none,5.57,3.1,5,False,False,none
ORD001135,2025-06-27,Weighted Tee,1,43.2,United States,3PL_East,Carrier_A,email_drop,5.77,3.6,5,False,False,none
ORD001136,2025-03-04,Signature Hoodie,2,178.0,United States,3PL_Central,Carrier_C,none,5.91,4.9,5,False,False,none
ORD001137,2025-03-26,Cloud Sweatpants,3,234.0,United Kingdom,3PL_International,Passport_Global,none,19.55,5.8,9,False,False,none
ORD001138,2025-03-20,Zip Hoodie,1,76.8,United States,3PL_West,Carrier_B,influencer_drop,5.43,3.8,5,False,False,none
ORD001139,2025-01-11,Signature Hoodie,4,356.0,United Kingdom,3PL_International,Passport_Global,none,20.86,6.3,9,False,False,none
ORD001140,2025-05-05,Lounge Set,2,284.0,United States,3PL_West,Carrier_B,none,7.93,3.4,5,False,False,none
ORD001141,2025-03-09,Signature Hoodie,4,320.4,United States,3PL_West,Carrier_B,email_drop,8.86,2.6,5,False,False,none
ORD001142,2025-05-29,Lounge Set,2,284.0,United States,3PL_East,Carrier_B,none,5.62,3.3,5,False,False,none
ORD001143,2025-06-05,Cloud Sweatpants,1,62.4,United States,3PL_East,Carrier_A,holiday_sale,7.07,6.0,5,True,False,none
ORD001144,2025-06-03,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,5.68,4.7,5,False,False,none
ORD001145,2025-03-19,Zip Hoodie,2,153.6,Canada,3PL_International,Passport_Global,holiday_sale,18.92,7.0,9,False,False,none
ORD001146,2025-03-05,Signature Hoodie,2,178.0,United States,3PL_Central,Carrier_A,none,7.76,3.2,5,False,False,none
ORD001147,2025-05-21,Zip Hoodie,3,288.0,United States,3PL_West,Carrier_A,none,7.95,4.0,5,False,False,none
ORD001148,2025-05-31,Lounge Set,3,426.0,United States,3PL_Central,Carrier_C,none,7.63,3.2,5,False,False,none
ORD001149,2025-03-30,Cloud Sweatpants,3,234.0,United Kingdom,3PL_International,Passport_Global,none,18.82,3.9,9,False,False,none
ORD001150,2025-06-14,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_A,none,4.72,3.9,5,False,False,none
ORD001151,2025-01-29,Cloud Sweatpants,1,70.2,United States,3PL_Central,Carrier_A,holiday_sale,6.38,3.7,5,False,False,none
ORD001152,2025-06-12,Cloud Sweatpants,2,132.6,United States,3PL_Central,Carrier_C,influencer_drop,6.79,3.5,5,False,True,late_delivery
ORD001153,2025-01-20,Zip Hoodie,3,288.0,United Kingdom,3PL_International,Passport_Global,none,19.94,6.3,9,False,False,none
ORD001154,2025-01-31,Zip Hoodie,3,244.8,Canada,3PL_International,Passport_Global,email_drop,19.99,4.9,9,False,False,none
ORD001155,2025-04-08,Cloud Sweatpants,3,210.6,United States,3PL_East,Carrier_A,holiday_sale,7.95,5.5,5,True,False,none
ORD001156,2025-01-14,Zip Hoodie,1,81.6,United States,3PL_East,Carrier_C,influencer_drop,5.91,2.8,5,False,False,none
ORD001157,2025-01-11,Lounge Set,2,284.0,United States,3PL_East,Carrier_A,none,5.93,3.2,5,False,True,quality_issue
ORD001158,2025-01-01,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_B,none,6.7,1.7,5,False,False,none
ORD001159,2025-03-22,Signature Hoodie,1,71.2,United States,3PL_West,Carrier_C,product_launch,5.82,4.1,5,False,False,none
ORD001160,2025-05-26,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_B,none,5.0,3.8,5,False,False,none
ORD001161,2025-01-07,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_A,none,3.62,4.7,5,False,False,none
